comment-id,original-comment,arg_id,argument,category_id,category,source,url,attribute_original_count,attribute_comment-id,attribute_duplicate_group_id
116,"2011年の原発事故以降掲げてきた、""原発依存度の低減"" が削除される方向と聞いています。
万が一事故が起こった際の、周辺住民の避難計画は十分に整備されていません。
日本は大規模な地震もいつ起こるかわからない国です。
そんな状況で最大限に活用はあり得ません。
「原発依存度の低減」は残してください。削除しないでください。
また、原発の新増設やリプレースはできるまで数十年かかる上に、1基数兆円と莫大なコストがかかります。
温暖化対策としては、特に1.5度目標を守るうえで、もう時間がありませんので、再エネの普及拡大を最大限行うと政府がリーダーシップをとって動き、政策を作り、競争力を高め、再エネによって温暖化対策を行ってください。
陽の光や風や熱は、「取り合い」にはなりません。
自国のエネルギー自給率を、本当の意味で高めてください。
お願いですから、私たち、そして未来の子供達のために、原子力に依存しないでください。",A116_0,原発依存度の低減は削除しないで残すべき,1_4,持続可能なエネルギーシステムへの転換と原発依存の見直し,dhtool2025/full-complete-compressed,,1,116,group-116
116,"2011年の原発事故以降掲げてきた、""原発依存度の低減"" が削除される方向と聞いています。
万が一事故が起こった際の、周辺住民の避難計画は十分に整備されていません。
日本は大規模な地震もいつ起こるかわからない国です。
そんな状況で最大限に活用はあり得ません。
「原発依存度の低減」は残してください。削除しないでください。
また、原発の新増設やリプレースはできるまで数十年かかる上に、1基数兆円と莫大なコストがかかります。
温暖化対策としては、特に1.5度目標を守るうえで、もう時間がありませんので、再エネの普及拡大を最大限行うと政府がリーダーシップをとって動き、政策を作り、競争力を高め、再エネによって温暖化対策を行ってください。
陽の光や風や熱は、「取り合い」にはなりません。
自国のエネルギー自給率を、本当の意味で高めてください。
お願いですから、私たち、そして未来の子供達のために、原子力に依存しないでください。",A116_1,万が一の事故に備えた周辺住民の避難計画は十分に整備されていない,1_6,原発リスクの再評価と持続可能なエネルギー政策の必要性,dhtool2025/full-complete-compressed,,1,116,group-116
116,"2011年の原発事故以降掲げてきた、""原発依存度の低減"" が削除される方向と聞いています。
万が一事故が起こった際の、周辺住民の避難計画は十分に整備されていません。
日本は大規模な地震もいつ起こるかわからない国です。
そんな状況で最大限に活用はあり得ません。
「原発依存度の低減」は残してください。削除しないでください。
また、原発の新増設やリプレースはできるまで数十年かかる上に、1基数兆円と莫大なコストがかかります。
温暖化対策としては、特に1.5度目標を守るうえで、もう時間がありませんので、再エネの普及拡大を最大限行うと政府がリーダーシップをとって動き、政策を作り、競争力を高め、再エネによって温暖化対策を行ってください。
陽の光や風や熱は、「取り合い」にはなりません。
自国のエネルギー自給率を、本当の意味で高めてください。
お願いですから、私たち、そして未来の子供達のために、原子力に依存しないでください。",A116_2,日本は大規模な地震がいつ起こるかわからない国であり、原発の最大限の活用はあり得ない,1_6,原発リスクの再評価と持続可能なエネルギー政策の必要性,dhtool2025/full-complete-compressed,,1,116,group-116
116,"2011年の原発事故以降掲げてきた、""原発依存度の低減"" が削除される方向と聞いています。
万が一事故が起こった際の、周辺住民の避難計画は十分に整備されていません。
日本は大規模な地震もいつ起こるかわからない国です。
そんな状況で最大限に活用はあり得ません。
「原発依存度の低減」は残してください。削除しないでください。
また、原発の新増設やリプレースはできるまで数十年かかる上に、1基数兆円と莫大なコストがかかります。
温暖化対策としては、特に1.5度目標を守るうえで、もう時間がありませんので、再エネの普及拡大を最大限行うと政府がリーダーシップをとって動き、政策を作り、競争力を高め、再エネによって温暖化対策を行ってください。
陽の光や風や熱は、「取り合い」にはなりません。
自国のエネルギー自給率を、本当の意味で高めてください。
お願いですから、私たち、そして未来の子供達のために、原子力に依存しないでください。",A116_3,原発の新増設やリプレースには数十年かかり、莫大なコストがかかる,1_8,国民の安全と持続可能なエネルギー政策の確立,dhtool2025/full-complete-compressed,,1,116,group-116
116,"2011年の原発事故以降掲げてきた、""原発依存度の低減"" が削除される方向と聞いています。
万が一事故が起こった際の、周辺住民の避難計画は十分に整備されていません。
日本は大規模な地震もいつ起こるかわからない国です。
そんな状況で最大限に活用はあり得ません。
「原発依存度の低減」は残してください。削除しないでください。
また、原発の新増設やリプレースはできるまで数十年かかる上に、1基数兆円と莫大なコストがかかります。
温暖化対策としては、特に1.5度目標を守るうえで、もう時間がありませんので、再エネの普及拡大を最大限行うと政府がリーダーシップをとって動き、政策を作り、競争力を高め、再エネによって温暖化対策を行ってください。
陽の光や風や熱は、「取り合い」にはなりません。
自国のエネルギー自給率を、本当の意味で高めてください。
お願いですから、私たち、そして未来の子供達のために、原子力に依存しないでください。",A116_4,温暖化対策として再エネの普及拡大を政府がリーダーシップをとって進めるべき,1_1,持続可能な社会実現に向けた気候変動対策の強化,dhtool2025/full-complete-compressed,,1,116,group-116
116,"2011年の原発事故以降掲げてきた、""原発依存度の低減"" が削除される方向と聞いています。
万が一事故が起こった際の、周辺住民の避難計画は十分に整備されていません。
日本は大規模な地震もいつ起こるかわからない国です。
そんな状況で最大限に活用はあり得ません。
「原発依存度の低減」は残してください。削除しないでください。
また、原発の新増設やリプレースはできるまで数十年かかる上に、1基数兆円と莫大なコストがかかります。
温暖化対策としては、特に1.5度目標を守るうえで、もう時間がありませんので、再エネの普及拡大を最大限行うと政府がリーダーシップをとって動き、政策を作り、競争力を高め、再エネによって温暖化対策を行ってください。
陽の光や風や熱は、「取り合い」にはなりません。
自国のエネルギー自給率を、本当の意味で高めてください。
お願いですから、私たち、そして未来の子供達のために、原子力に依存しないでください。",A116_5,自国のエネルギー自給率を高める必要がある,1_4,持続可能なエネルギーシステムへの転換と原発依存の見直し,dhtool2025/full-complete-compressed,,1,116,group-116
116,"2011年の原発事故以降掲げてきた、""原発依存度の低減"" が削除される方向と聞いています。
万が一事故が起こった際の、周辺住民の避難計画は十分に整備されていません。
日本は大規模な地震もいつ起こるかわからない国です。
そんな状況で最大限に活用はあり得ません。
「原発依存度の低減」は残してください。削除しないでください。
また、原発の新増設やリプレースはできるまで数十年かかる上に、1基数兆円と莫大なコストがかかります。
温暖化対策としては、特に1.5度目標を守るうえで、もう時間がありませんので、再エネの普及拡大を最大限行うと政府がリーダーシップをとって動き、政策を作り、競争力を高め、再エネによって温暖化対策を行ってください。
陽の光や風や熱は、「取り合い」にはなりません。
自国のエネルギー自給率を、本当の意味で高めてください。
お願いですから、私たち、そして未来の子供達のために、原子力に依存しないでください。",A116_6,未来の子供たちのために原子力に依存しないでほしい,1_1,持続可能な社会実現に向けた気候変動対策の強化,dhtool2025/full-complete-compressed,,1,116,group-116
117,"(1)原発について
「原発依存度の低減」は引き続き行うべきです。
原子力は確実に安心といえず、問題が起きた時の影響の大きさは福島で体感しています。
運用するのが人間である点が根本的に問題であり、危険な発電方式だと考えています。事故を起こす確率をいくら減らしても一度でも発生すると広範囲にじんだいなにな甚大な影響を及ぼすため、採用すべきではありません。
太陽光と比較しても、価格面でも安く、導入までの期間も短く、デメリットがあります。
やはり原発の依存の低減、および脱却を行うべきだと考えます。
(2)再生可能エネルギーについて
脱炭素を進めるうえで最も重要なのが再生可能エネルギーです。
p18などで「すぐに使える資源に乏しく、」と言及されていますが、再生可能エネルギーはすぐ使えるものであり、利用拡大をすべきだと考えます。
特に太陽光は小規模でも設置がしやすいので、導入を大きく広げるべきだと考えています。
p29に以下のように書かれていますが、より早期に設置割合を高めるべきだと考えます：「住宅用太陽光発電については、２０５０年において設置が合理的な住宅・建築物には太陽光発電設備が設置されていることが一般的となることを目指し、これに至る２
０３０年において新築戸建住宅の６割に太陽光発電設備が設置されることを目指す。」
「省エネ改修工事をした場合の住宅特定改修特別税額控除」などがすでに行われていますが、これらを強化するなどの方策が実施できると思います。
ソーラーシェアリングなどもさらに進めるべきです。
(3)将来予測について
再生可能エネルギーなどの技術開発が進まない場合のケースについても言及がありましたが、その場合にはエネルギーの使用量を抑えるしかないのではないかと思います。その時点の経済を優先して温室効果ガスを大量に排出することは、将来的な損
失を許容することになり、将来世代に大きな負担を強いることになります。
数十年後、孫世代に「気候変動で将来世代の生活に大きな悪影響が起きることがわかっていたのに、なぜ当時の経済を優先したのか？」と問われないような、気候正義にかなう政策を実施すべきです。
エネルギー基本計画の素案策定およびパブコメ受付ありがとうございます。
RABモデルによる原発建設課金につき意見を申し述べます。
次世代原発建設には高額の（1兆円を超す）建設費が必要であると予想する報道があります。その建設のためにRABモデルというものが検討されているとのことです。
RABモデルでは建設段階から消費者にコスト負担を求める仕組みが含まれています。
これに関して小生は、
RAB方式で（次世代原発を）建設するのであれば、
建設段階のコスト負担（実質的に原発RAB賦課金）を全需要者には負担させないでほしい、エリアの需要者に負担してほしいと考えます。
小生の考えは、RAB方式で原発建設するならばＲＡＢ賦課金は、
建設する原発の受益者が負担するべきだという事です。
たとえば、
関電が革新軽水炉を建設する際にＲＡＢ方式にするならば、
ＲＡＢ方式の負担を日本の電力需要者全体に広く薄く賦課するのは止めてほしい、",A117_0,原発依存度の低減は引き続き行うべきであり、原子力は安心できない危険な発電方式である。,1_4,持続可能なエネルギーシステムへの転換と原発依存の見直し,dhtool2025/full-complete-compressed,,1,117,group-117
117,"(1)原発について
「原発依存度の低減」は引き続き行うべきです。
原子力は確実に安心といえず、問題が起きた時の影響の大きさは福島で体感しています。
運用するのが人間である点が根本的に問題であり、危険な発電方式だと考えています。事故を起こす確率をいくら減らしても一度でも発生すると広範囲にじんだいなにな甚大な影響を及ぼすため、採用すべきではありません。
太陽光と比較しても、価格面でも安く、導入までの期間も短く、デメリットがあります。
やはり原発の依存の低減、および脱却を行うべきだと考えます。
(2)再生可能エネルギーについて
脱炭素を進めるうえで最も重要なのが再生可能エネルギーです。
p18などで「すぐに使える資源に乏しく、」と言及されていますが、再生可能エネルギーはすぐ使えるものであり、利用拡大をすべきだと考えます。
特に太陽光は小規模でも設置がしやすいので、導入を大きく広げるべきだと考えています。
p29に以下のように書かれていますが、より早期に設置割合を高めるべきだと考えます：「住宅用太陽光発電については、２０５０年において設置が合理的な住宅・建築物には太陽光発電設備が設置されていることが一般的となることを目指し、これに至る２
０３０年において新築戸建住宅の６割に太陽光発電設備が設置されることを目指す。」
「省エネ改修工事をした場合の住宅特定改修特別税額控除」などがすでに行われていますが、これらを強化するなどの方策が実施できると思います。
ソーラーシェアリングなどもさらに進めるべきです。
(3)将来予測について
再生可能エネルギーなどの技術開発が進まない場合のケースについても言及がありましたが、その場合にはエネルギーの使用量を抑えるしかないのではないかと思います。その時点の経済を優先して温室効果ガスを大量に排出することは、将来的な損
失を許容することになり、将来世代に大きな負担を強いることになります。
数十年後、孫世代に「気候変動で将来世代の生活に大きな悪影響が起きることがわかっていたのに、なぜ当時の経済を優先したのか？」と問われないような、気候正義にかなう政策を実施すべきです。
エネルギー基本計画の素案策定およびパブコメ受付ありがとうございます。
RABモデルによる原発建設課金につき意見を申し述べます。
次世代原発建設には高額の（1兆円を超す）建設費が必要であると予想する報道があります。その建設のためにRABモデルというものが検討されているとのことです。
RABモデルでは建設段階から消費者にコスト負担を求める仕組みが含まれています。
これに関して小生は、
RAB方式で（次世代原発を）建設するのであれば、
建設段階のコスト負担（実質的に原発RAB賦課金）を全需要者には負担させないでほしい、エリアの需要者に負担してほしいと考えます。
小生の考えは、RAB方式で原発建設するならばＲＡＢ賦課金は、
建設する原発の受益者が負担するべきだという事です。
たとえば、
関電が革新軽水炉を建設する際にＲＡＢ方式にするならば、
ＲＡＢ方式の負担を日本の電力需要者全体に広く薄く賦課するのは止めてほしい、",A117_1,再生可能エネルギー、特に太陽光の利用拡大を進めるべきであり、早期に設置割合を高める必要がある。,1_4,持続可能なエネルギーシステムへの転換と原発依存の見直し,dhtool2025/full-complete-compressed,,1,117,group-117
117,"(1)原発について
「原発依存度の低減」は引き続き行うべきです。
原子力は確実に安心といえず、問題が起きた時の影響の大きさは福島で体感しています。
運用するのが人間である点が根本的に問題であり、危険な発電方式だと考えています。事故を起こす確率をいくら減らしても一度でも発生すると広範囲にじんだいなにな甚大な影響を及ぼすため、採用すべきではありません。
太陽光と比較しても、価格面でも安く、導入までの期間も短く、デメリットがあります。
やはり原発の依存の低減、および脱却を行うべきだと考えます。
(2)再生可能エネルギーについて
脱炭素を進めるうえで最も重要なのが再生可能エネルギーです。
p18などで「すぐに使える資源に乏しく、」と言及されていますが、再生可能エネルギーはすぐ使えるものであり、利用拡大をすべきだと考えます。
特に太陽光は小規模でも設置がしやすいので、導入を大きく広げるべきだと考えています。
p29に以下のように書かれていますが、より早期に設置割合を高めるべきだと考えます：「住宅用太陽光発電については、２０５０年において設置が合理的な住宅・建築物には太陽光発電設備が設置されていることが一般的となることを目指し、これに至る２
０３０年において新築戸建住宅の６割に太陽光発電設備が設置されることを目指す。」
「省エネ改修工事をした場合の住宅特定改修特別税額控除」などがすでに行われていますが、これらを強化するなどの方策が実施できると思います。
ソーラーシェアリングなどもさらに進めるべきです。
(3)将来予測について
再生可能エネルギーなどの技術開発が進まない場合のケースについても言及がありましたが、その場合にはエネルギーの使用量を抑えるしかないのではないかと思います。その時点の経済を優先して温室効果ガスを大量に排出することは、将来的な損
失を許容することになり、将来世代に大きな負担を強いることになります。
数十年後、孫世代に「気候変動で将来世代の生活に大きな悪影響が起きることがわかっていたのに、なぜ当時の経済を優先したのか？」と問われないような、気候正義にかなう政策を実施すべきです。
エネルギー基本計画の素案策定およびパブコメ受付ありがとうございます。
RABモデルによる原発建設課金につき意見を申し述べます。
次世代原発建設には高額の（1兆円を超す）建設費が必要であると予想する報道があります。その建設のためにRABモデルというものが検討されているとのことです。
RABモデルでは建設段階から消費者にコスト負担を求める仕組みが含まれています。
これに関して小生は、
RAB方式で（次世代原発を）建設するのであれば、
建設段階のコスト負担（実質的に原発RAB賦課金）を全需要者には負担させないでほしい、エリアの需要者に負担してほしいと考えます。
小生の考えは、RAB方式で原発建設するならばＲＡＢ賦課金は、
建設する原発の受益者が負担するべきだという事です。
たとえば、
関電が革新軽水炉を建設する際にＲＡＢ方式にするならば、
ＲＡＢ方式の負担を日本の電力需要者全体に広く薄く賦課するのは止めてほしい、",A117_2,気候変動に対する責任を果たすため、経済を優先せず、将来世代に負担をかけない政策を実施すべきである。,1_1,持続可能な社会実現に向けた気候変動対策の強化,dhtool2025/full-complete-compressed,,1,117,group-117
117,"(1)原発について
「原発依存度の低減」は引き続き行うべきです。
原子力は確実に安心といえず、問題が起きた時の影響の大きさは福島で体感しています。
運用するのが人間である点が根本的に問題であり、危険な発電方式だと考えています。事故を起こす確率をいくら減らしても一度でも発生すると広範囲にじんだいなにな甚大な影響を及ぼすため、採用すべきではありません。
太陽光と比較しても、価格面でも安く、導入までの期間も短く、デメリットがあります。
やはり原発の依存の低減、および脱却を行うべきだと考えます。
(2)再生可能エネルギーについて
脱炭素を進めるうえで最も重要なのが再生可能エネルギーです。
p18などで「すぐに使える資源に乏しく、」と言及されていますが、再生可能エネルギーはすぐ使えるものであり、利用拡大をすべきだと考えます。
特に太陽光は小規模でも設置がしやすいので、導入を大きく広げるべきだと考えています。
p29に以下のように書かれていますが、より早期に設置割合を高めるべきだと考えます：「住宅用太陽光発電については、２０５０年において設置が合理的な住宅・建築物には太陽光発電設備が設置されていることが一般的となることを目指し、これに至る２
０３０年において新築戸建住宅の６割に太陽光発電設備が設置されることを目指す。」
「省エネ改修工事をした場合の住宅特定改修特別税額控除」などがすでに行われていますが、これらを強化するなどの方策が実施できると思います。
ソーラーシェアリングなどもさらに進めるべきです。
(3)将来予測について
再生可能エネルギーなどの技術開発が進まない場合のケースについても言及がありましたが、その場合にはエネルギーの使用量を抑えるしかないのではないかと思います。その時点の経済を優先して温室効果ガスを大量に排出することは、将来的な損
失を許容することになり、将来世代に大きな負担を強いることになります。
数十年後、孫世代に「気候変動で将来世代の生活に大きな悪影響が起きることがわかっていたのに、なぜ当時の経済を優先したのか？」と問われないような、気候正義にかなう政策を実施すべきです。
エネルギー基本計画の素案策定およびパブコメ受付ありがとうございます。
RABモデルによる原発建設課金につき意見を申し述べます。
次世代原発建設には高額の（1兆円を超す）建設費が必要であると予想する報道があります。その建設のためにRABモデルというものが検討されているとのことです。
RABモデルでは建設段階から消費者にコスト負担を求める仕組みが含まれています。
これに関して小生は、
RAB方式で（次世代原発を）建設するのであれば、
建設段階のコスト負担（実質的に原発RAB賦課金）を全需要者には負担させないでほしい、エリアの需要者に負担してほしいと考えます。
小生の考えは、RAB方式で原発建設するならばＲＡＢ賦課金は、
建設する原発の受益者が負担するべきだという事です。
たとえば、
関電が革新軽水炉を建設する際にＲＡＢ方式にするならば、
ＲＡＢ方式の負担を日本の電力需要者全体に広く薄く賦課するのは止めてほしい、",A117_3,RABモデルによる原発建設のコスト負担は、建設する原発の受益者に負担させるべきであり、全需要者に広く薄く賦課するのは避けるべきである。,1_5,原子力発電の安全性と経済性に関する懸念の総合的評価,dhtool2025/full-complete-compressed,,1,117,group-117
118,"関電の契約者に賦課してほしいという事です。
現在の電力は広域融通していることは理解していますが、
それにしても関電の運開前の原発建設費をたとえば東北地方の需要者も負担しろというのはおかしい。逆に東北地方の原発の運開前の建設費を九電の需要者も負担しろといわれたら九州の人は怒る。
そういう意味です。
再エネ太陽光発電では全消費者に広く薄く再エネ賦課金を課しました。
太陽光は個々の発電企業は小規模で、事業者がほぼ全国に広がったことから、
再エネ（太陽光）賦課金を全世帯に賦課することに一定の合理性はありました。
しかし、
原発は事業者がエリアごとにほぼ決まっているため、
たとえば関電の原発建設の賦課金を他のエリアの需要者（消費世帯）が負担するのは理屈にあわないと思います。
東電でも同じ。東電の次世代原発は東電管内（東電契約者）のRAB賦課金を賦課するべきです。他も同様。
小型（あるいは旧型）の安い原発をRABで建設するならば、そのエリアは安いRAB賦課金を負担すればよい。
ご検討をお願いします。",A118_0,関電の原発建設費を他の地域の需要者が負担するのはおかしい。,1_5,原子力発電の安全性と経済性に関する懸念の総合的評価,dhtool2025/full-complete-compressed,,1,118,group-118
118,"関電の契約者に賦課してほしいという事です。
現在の電力は広域融通していることは理解していますが、
それにしても関電の運開前の原発建設費をたとえば東北地方の需要者も負担しろというのはおかしい。逆に東北地方の原発の運開前の建設費を九電の需要者も負担しろといわれたら九州の人は怒る。
そういう意味です。
再エネ太陽光発電では全消費者に広く薄く再エネ賦課金を課しました。
太陽光は個々の発電企業は小規模で、事業者がほぼ全国に広がったことから、
再エネ（太陽光）賦課金を全世帯に賦課することに一定の合理性はありました。
しかし、
原発は事業者がエリアごとにほぼ決まっているため、
たとえば関電の原発建設の賦課金を他のエリアの需要者（消費世帯）が負担するのは理屈にあわないと思います。
東電でも同じ。東電の次世代原発は東電管内（東電契約者）のRAB賦課金を賦課するべきです。他も同様。
小型（あるいは旧型）の安い原発をRABで建設するならば、そのエリアは安いRAB賦課金を負担すればよい。
ご検討をお願いします。",A118_1,再エネ賦課金は全国に広がった事業者に合理性があるが、原発はエリアごとに事業者が決まっているため、他エリアの需要者が負担するのは理屈に合わない。,1_5,原子力発電の安全性と経済性に関する懸念の総合的評価,dhtool2025/full-complete-compressed,,1,118,group-118
118,"関電の契約者に賦課してほしいという事です。
現在の電力は広域融通していることは理解していますが、
それにしても関電の運開前の原発建設費をたとえば東北地方の需要者も負担しろというのはおかしい。逆に東北地方の原発の運開前の建設費を九電の需要者も負担しろといわれたら九州の人は怒る。
そういう意味です。
再エネ太陽光発電では全消費者に広く薄く再エネ賦課金を課しました。
太陽光は個々の発電企業は小規模で、事業者がほぼ全国に広がったことから、
再エネ（太陽光）賦課金を全世帯に賦課することに一定の合理性はありました。
しかし、
原発は事業者がエリアごとにほぼ決まっているため、
たとえば関電の原発建設の賦課金を他のエリアの需要者（消費世帯）が負担するのは理屈にあわないと思います。
東電でも同じ。東電の次世代原発は東電管内（東電契約者）のRAB賦課金を賦課するべきです。他も同様。
小型（あるいは旧型）の安い原発をRABで建設するならば、そのエリアは安いRAB賦課金を負担すればよい。
ご検討をお願いします。",A118_2,東電の次世代原発のRAB賦課金も東電管内の契約者が負担すべきである。,1_5,原子力発電の安全性と経済性に関する懸念の総合的評価,dhtool2025/full-complete-compressed,,1,118,group-118
118,"関電の契約者に賦課してほしいという事です。
現在の電力は広域融通していることは理解していますが、
それにしても関電の運開前の原発建設費をたとえば東北地方の需要者も負担しろというのはおかしい。逆に東北地方の原発の運開前の建設費を九電の需要者も負担しろといわれたら九州の人は怒る。
そういう意味です。
再エネ太陽光発電では全消費者に広く薄く再エネ賦課金を課しました。
太陽光は個々の発電企業は小規模で、事業者がほぼ全国に広がったことから、
再エネ（太陽光）賦課金を全世帯に賦課することに一定の合理性はありました。
しかし、
原発は事業者がエリアごとにほぼ決まっているため、
たとえば関電の原発建設の賦課金を他のエリアの需要者（消費世帯）が負担するのは理屈にあわないと思います。
東電でも同じ。東電の次世代原発は東電管内（東電契約者）のRAB賦課金を賦課するべきです。他も同様。
小型（あるいは旧型）の安い原発をRABで建設するならば、そのエリアは安いRAB賦課金を負担すればよい。
ご検討をお願いします。",A118_3,小型の安い原発を建設する場合、そのエリアの需要者が安いRAB賦課金を負担すればよい。,1_5,原子力発電の安全性と経済性に関する懸念の総合的評価,dhtool2025/full-complete-compressed,,1,118,group-118
119,"<masked /> と申します。
需給調整力(kW)について
発電量(kWh)も重要ですが、需給調整力(kW)の基本計画が必要になると思います。ベースロードとなる原子力発電・石炭火力の発電量、及び出力変動が大きい再エネの割合が一定程度になった場合、さらにEVの急速充電器が普及した場合、現在の需給
調整力では対応できなくなる可能性が高くなり、2035年頃には発電量(kWh)よりも需給調整力(kW)の方が重要な課題になる可能性があると思っています。
またこの問題をより深刻にするのは、再エネとEVの急速充電器によって、需給の不一致が特別高圧帯ではなく、高圧、低圧で地域局所的に起こることです。すなわち揚水発電や系統用の蓄電池では対応できない可能性があります。
これに対応するためには、日本全体の計画ではなく、細かい粒度でシミュレーションをするべきと思います。
具体的には例えば以下の方法などがあると思います。
日本地図を500mメッシュ(500m x 500m)に分ける (メルカトル図法の地図ではズレが生じるので注意が必要)（500mメッシュとした理由は2のデータが500mメッシュであるため）
国土交通省の“2050年までの500mメッシュ別の将来人口”を使い、メッシュごとの人口増減を計測
自動車検査登録情報協会のデータを使い、自治体ごとの自動車保有台数をおく
産業・業務の電力使用量は、国際環境経済研究所の自治体ごとの“エネルギー最終消費部門別、エネルギー種別消費量データ”を使い、市区町村ごとに定義。業種ごとに成長率・減退率を掛ける
再エネ、EV、オール電化、エコキュート、工業炉とボイラーの電化の普及率を定義し、ドライバーとしていくつかのシナリオを置く
人口密度と交通量から、EVの急速充電器が導入される位置を推定
民生・業務・産業ごとに電力需要カーブを想定し、また太陽光、風力の発電カーブを仮定
上記を実施すれば、地域局所的に電力需給の調整が重大な問題として挙がることが見えてきます。
エコキュートの活用、デマンドレスポンス、EVの蓄電池の利用で一定緩和されますが、2040年レベルだとそれでは賄いきれなくなります。
またガス発電は、急激な出力変動に対応するために、稼働率が低下し、また設備に負荷をかけるために、寿命が短くなる可能性があります。
私の提言としては、ベースロード電源と再エネには、計算上の発電コストに、需給調整力を加えて、発電コストを高めに見積もるべきと思います。(需給調整力の価格は、ドイツかカリフォルニアの需給調整市場の落札価格を参考にする)
また蓄電池の導入には、初期投資の補助以外に、ランニングの補助金があるべきと思います。現状は、初期投資の補助金を考慮しても、蓄電池単体で投資回収年数を算出すると(私の試算では)12～44年になり、蓄電池の寿命6～8年を大きく上回ります。
先に示した通り、局所的な需給調整は揚水発電や系統用蓄電池でなく、需要家側にある調整力が重要になると思います。
Scope1、CCUS、DAC、カーボンオフセット、水素について
企業単位での脱炭素を考えたとき、Scope2はいかようにもなりますが、Scope1をいかにして下げるか、が課題となります。特に電化が難しい高温度帯の工業炉などです。
現在カーボンオフセットは、Scope1には適用されない制度になっていますが、これだと各社がCCUSやDACをせざるを得ない状況になりますが、これは非効率だと思います。
町工場のような小さな事業者においてCCUSやDACを導入しても採算が合いません。その代わりに専門の大企業が代表してCCUSやDACを導入し、その環境価値をカーボンオフセットで売買した方が社会全体としてのコストは低くなると思います。
また水素については、どのルートで作ったかが重要であって、みずほ情報総研のデータからすると、現在は例えば再エネの電気から水素を作ったとしても流通・貯蔵過程を通すと、化石燃料よりも熱量単位のCO2が大きくなっています。化石燃料から水素を
作るとなおさら悪化するため、化石燃料から水素を作るという発想はやめた方がいいと思います。化石燃料→熱、より、化石燃料→水素→熱、とする方が変換効率が多い分だけエネルギ効率が悪くなり、結果的にCO2が増えます。
「使用時にCO2を出さない」は重要ではなく、ライフサイクルを通して化石燃料に依存せず、CO2を出さないことが重要であると思います。
電気→水素→熱、とするよりも、電気→熱、とした方が、変換回数が少なくなるので効率的であり、誘導加熱、アーク加熱、赤外線ヒーターなどの研究を進め、電気から高熱を出す手法に力を入れるのも一案と思います。(ただしこの場合、系統の需給調整負
荷は増大します)",A119_0,需給調整力(kW)の基本計画が必要であり、2035年頃には発電量(kWh)よりも需給調整力(kW)が重要な課題になる可能性がある。,1_4,持続可能なエネルギーシステムへの転換と原発依存の見直し,dhtool2025/full-complete-compressed,,1,119,group-119
